gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,year,numeric_rating,lt,xint
,2008-03-14,400563,Legends Gaming LLC,Corporates,Hotels & Gaming,USA,FCLONG,D,CCC+,,1,2008,1,,
,2008-07-02,400718,Ginn-LA CS Borrower LLC,Corporates,Property & Real Estate,USA,FCLONG,D,CC,,1,2008,1,,
,2008-07-02,400719,Ginn-LA Conduit Lender Inc.,Corporates,Property & Real Estate,USA,FCLONG,D,CC,,1,2008,1,,
,2008-09-16,400863,Pokagon Gaming Authority,Corporates,Hotels & Gaming,USA,FCLONG,B+,B,,1,2008,10,,
174997.0,2008-05-02,401380,Royal Utilities Income Fund,Corporates,Energy,CAN,FCLONG,BB+,BBB+,,1,2008,13,468.9438077426589,25.61487712634227
62399.0,2008-12-08,401564,JDA Software Group Inc.,Corporates,Information Technology,USA,STDLONG,BB-,BB-,,1,2008,11,218.034,11.092500000000001
174729.0,2008-07-22,401795,Travel + Leisure Co.,Corporates,Hotels & Gaming,USA,STDLONG,BBB-,BBB-,,1,2008,14,6711.666666666667,87.33333333333333
,2008-04-21,402323,SVP Holdings Ltd.,Corporates,Consumer Products,BMU,FCLONG,B,B+,,1,2008,9,,
260043.0,2008-12-19,404823,United Test and Assembly Center Ltd.,Corporates,Information Technology,SGP,FCLONG,B,B+,,1,2008,9,521.782,17.334
279450.0,2008-11-03,405904,Britannia Bulk PLC,Corporates,Transportation,GBR,FCLONG,D,CC,,1,2008,1,,
13431.0,2008-12-29,406909,Berry Petroleum Co.,Corporates,Energy,USA,FCLONG,BB-,BB-,,1,2008,11,1159.4226666666666,34.79833333333333
,2008-07-18,406924,Gold Toe Moretz Holdings Corp,Corporates,Consumer Products,USA,FCLONG,CCC,CCC,,1,2008,6,,
,2008-12-15,407279,Griffin Coal Mining Company Pty Ltd. (The),Corporates,Energy,AUS,FCLONG,B-,B+,,1,2008,8,,
,2008-11-10,409520,WPP 2005 Ltd.,Corporates,Telecom Services,USA,FCLONG,BBB,BBB,EE|UK,1,2008,15,,
,2008-10-30,409567,Bradken Inc.,Corporates,Metals & Mining,USA,FCLONG,B+,B,,1,2008,10,,
,2008-05-06,410079,Tropicana Entertainment LLC,Corporates,Hotels & Gaming,USA,FCLONG,D,CCC-,,1,2008,1,,
,2008-05-06,410081,Tropicana Las Vegas Resort & Casino LLC,Corporates,Hotels & Gaming,USA,FCLONG,D,CCC-,,1,2008,1,,
,2008-07-11,411291,GWLS Holdings Inc.,Corporates,Transportation,USA,FCLONG,D,B-,,1,2008,1,,
,2008-11-07,412312,Mattress Holding Corp.,Corporates,Consumer Products,USA,FCLONG,CCC+,B,,1,2008,7,,
,2008-03-24,414180,ETP Legacy LP,Corporates,Gas,USA,FCLONG,BBB-,BBB-,,1,2008,14,,
,2008-07-16,416099,Keane International Inc.,Corporates,Information Technology,USA,FCLONG,B,B,,1,2008,9,,
,2008-03-27,416517,RPI Finance Trust dba Royalty Pharma,Corporates,Health Care,USA,FCLONG,BBB-,BB+,,1,2008,14,,
,2008-11-26,421568,Alpha Media Group Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,CCC,CCC+,,1,2008,6,,
,2008-12-18,421797,TPG-Austin Portfolio Holdings LLC,Corporates,Property & Real Estate,USA,FCLONG,CCC,B,,1,2008,6,,
,2008-02-12,422086,Mount Airy #1 LLC,Corporates,Hotels & Gaming,USA,FCLONG,CCC,B,,1,2008,6,,
,2008-11-27,422765,Alliance Film Holdings Inc,Corporates,Media & Entertainment,CAN,FCLONG,D,CCC,,1,2008,1,,
165414.0,2008-11-18,424739,Chem Rx Corp.,Corporates,Health Care,USA,FCLONG,CCC,B-,,1,2008,6,83.9195,1.265
162739.0,2008-10-07,425860,Baseline Oil & Gas Corp.,Corporates,Energy,USA,FCLONG,SD,CCC+,,1,2008,2,106.93599999999999,13.101333333333335
242606.0,2008-10-15,425959,3D-Gold Jewellery Holdings Ltd.,Corporates,Consumer Products,HKG,FCLONG,D,BB,,1,2008,1,282.05501869259587,12.257486348637363
241326.0,2008-07-02,426862,Melrose Resources PLC,Corporates,Energy,GBR,FCLONG,B,B-,,1,2008,9,497.32033333333334,26.846999999999998
166639.0,2008-04-03,427841,CTC Media Inc.,Corporates,Media & Entertainment,USA,FCLONG,BB-,BB-,,1,2008,11,133.34033333333335,3.7369999999999997
,2008-08-13,429420,Angel Trains Group Ltd.,Corporates,Transportation,GBR,FCLONG,BBB,BBB,,1,2008,15,,
,2008-08-13,429421,Angel Trains International Ltd.,Corporates,Transportation,GBR,FCLONG,BBB-,A,,1,2008,14,,
,2008-10-27,434054,Landmark FBO LLC,Corporates,Transportation,USA,FCLONG,B-,B,,1,2008,8,,
,2008-02-01,435919,Elyria Foundry Co. LLC,Corporates,Capital Goods,USA,FCLONG,B,B,,1,2008,9,,
166554.0,2008-01-15,436547,Goodman Global Inc.,Corporates,Building Materials,USA,STDLONG,B+,B+,,1,2008,10,1102.886,79.125
275674.0,2008-12-16,436795,Nine Dragons Paper (Holdings) Ltd.,Corporates,Paper & Forest Products,CHN,FCLONG,BB,BB,,1,2008,12,1599.7101603158183,50.93566129784617
,2008-03-25,437019,Grand Circle Holdings LLC,Corporates,Hotels & Gaming,USA,FCLONG,B,,,1,2008,9,,
61781.0,2008-01-24,437300,Axcan Pharma Inc.,Corporates,Health Care,CAN,FCLONG,B+,,,1,2008,10,185.4035,5.718
179621.0,2008-03-05,439259,Philip Morris International Inc.,Corporates,Consumer Products,USA,STDLONG,A,A,,1,2008,18,17989.0,389.0
,2008-03-26,441539,FortisAlberta Inc.,Corporates,Electric,CAN,FCLONG,A-,A-,EE|UKE,1,2008,17,,
,2008-05-05,444739,PITG Gaming Holdco LLC,Corporates,Hotels & Gaming,USA,FCLONG,B,B-,,1,2008,9,,
,2008-06-02,445145,Lender Processing Services Inc.,Corporates,Information Technology,USA,STDLONG,BB+,BB+,,1,2008,13,,
1107.0,2008-04-30,445271,Ace Hardware Corp.,Corporates,Retailing,USA,FCLONG,BB-,,,1,2008,11,,
180016.0,2008-05-05,445779,McJunkin Red Man Holding Corp.,Corporates,Capital Goods,USA,FCLONG,B+,B+,,1,2008,10,918.554,32.3395
2597.0,2008-05-06,445882,Cadbury PLC,Corporates,Consumer Products,GBR,FCLONG,BBB,BBB,,1,2008,15,11619.374333333333,330.221
,2008-06-13,446140,The Gavilon Group LLC,Corporates,Commercial & Professional Services,USA,FCLONG,BB,BB,,1,2008,12,,
,2008-05-21,447380,Rain CII Carbon (India) Ltd.,Corporates,Metals & Mining,IND,FCLONG,B,B,,1,2008,9,,
151040.0,2008-05-28,447559,Allen-Vanguard Corp.,Corporates,Chemicals,CAN,FCLONG,BB-,,,1,2008,11,246.19153133654626,22.321425069880224
,2008-06-25,450361,Applica Pet Products LLC,Corporates,,USA,FCLONG,B+,,,1,2008,10,,
,2008-07-15,452272,LabelCorp Holdings Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B,B,,1,2008,9,,
18526.0,2008-07-23,452679,Hong Kong and China Gas Co. Ltd. (The),Corporates,Gas,HKG,FCLONG,A+,A+,,1,2008,19,2103.8857858770775,49.544731804503414
,2008-07-24,453202,Broadlane Inc.,Corporates,Health Care,USA,FCLONG,B+,,,1,2008,10,,
20695.0,2008-10-31,458319,Precision Drilling Trust,Corporates,Energy,CAN,FCLONG,BB,BB,,1,2008,12,1634.2868168060184,58.54462316952331
273961.0,2008-10-30,459121,Seven & i Holdings Co. Ltd.,Corporates,Retailing,JPN,STDLONG,AA-,AA-,,1,2008,20,16492.846924126545,98.43802970535468
166208.0,2008-11-17,459968,Hughes Communications Inc.,Corporates,Telecom Services,USA,FCLONG,B,B,,1,2008,9,806.7283333333334,53.89766666666667
28192.0,2009-02-10,100049,Howmet Aerospace Inc.,Corporates,Aerospace & Defense,USA,FCLONG,BBB-,BBB-,,1,2009,14,,
2102.0,2009-04-03,100250,Beatrice Co.,Corporates,Consumer Products,USA,FCLONG,BBB,BBB+,,1,2009,15,,
2141.0,2009-02-10,100257,Bell Canada,Corporates,Telecom Services,CAN,STDLONG,BBB+,BBB+,,1,2009,16,,
2285.0,2009-07-29,100281,Boeing Co.,Corporates,Aerospace & Defense,USA,STDLONG,A,A,,1,2009,18,54961.0,578.6666666666666
31596.0,2009-07-22,100543,Commonwealth Edison Co.,Corporates,Electric,USA,FCLONG,BBB,BBB,,1,2009,15,13055.0,328.3333333333333
,2009-01-30,100715,Eaton Corp.,Corporates,Capital Goods,USA,FCLONG,A-,A-,EE|UKE,1,2009,17,,
4371.0,2009-02-12,100740,BASF Catalysts LLC,Corporates,Information Technology,USA,FCLONG,A+,AA-,,1,2009,19,,
4792.0,2009-01-09,100865,Florida Gas Transmission Co. LLC,Corporates,Gas,USA,FCLONG,BBB,BBB,,1,2009,15,,
,2009-06-01,100940,Motors Liquidation Co. (fka General Motors Corp.),Corporates,Automobiles & Components,USA,FCLONG,D,CC,,1,2009,1,,
20981.0,2009-01-22,101166,Holcim (U.S.) Inc.,Corporates,Building Materials,USA,STDLONG,BBB,BBB,,1,2009,15,,
6502.0,2009-09-30,101323,Kroger Co.,Corporates,Retailing,USA,FCLONG,BBB,BBB,EE|UKE,1,2009,15,17837.333333333332,487.0
147175.0,2009-06-18,101378,Lorillard LLC,Corporates,Consumer Products,USA,FCLONG,BBB-,BBB-,,1,2009,14,2065.0,50.5
144647.0,2009-07-29,101463,Boeing Capital Corp.,Corporates,Aerospace & Defense,USA,STDLONG,A,A,,1,2009,18,5966.666666666667,231.66666666666666
7435.0,2009-03-18,101525,3M Co.,Corporates,Capital Goods,USA,FCLONG,AA-,AA-,,1,2009,20,13938.0,214.66666666666666
7733.0,2009-02-25,101618,National Fuel Gas Co.,Corporates,,USA,FCLONG,BBB,BBB,,1,2009,15,2654.924666666667,78.45333333333333
7912.0,2009-02-24,101676,Noble Energy Inc.,Corporates,Energy,USA,STDLONG,BBB,BBB,,1,2009,15,5915.696333333333,120.18400000000001
8530.0,2009-10-16,101863,Pfizer Inc.,Corporates,Health Care,USA,STDLONG,AA,AA,,1,2009,21,75351.66666666667,756.3333333333334
156819.0,2009-01-16,101940,Puget Sound Power & Light Co.,Corporates,Multi,USA,FCLONG,BBB,BBB-,,1,2009,15,5646.271,211.42099999999996
,2009-03-27,102332,Time Warner Cos. Inc.,Corporates,Media & Entertainment,USA,STDLONG,BBB,BBB,,1,2009,15,,
10769.0,2009-03-27,102381,Turner Broadcasting System Inc.,Corporates,Media & Entertainment,USA,FCLONG,BBB,BBB+,,1,2009,15,,
10884.0,2009-09-03,102420,Chiquita Brands International Inc.,Corporates,Consumer Products,USA,STDLONG,B,B,,1,2009,9,1569.9786666666666,71.43033333333334
11299.0,2009-01-16,102526,Washington Natural Gas Co.,Corporates,Gas,USA,FCLONG,BBB,BBB-,,1,2009,15,,
65095.0,2009-03-05,102596,Wisconsin Public Service Corp.,Corporates,Electric,USA,FCLONG,A-,A-,EE|UKE,1,2009,17,2013.1333333333332,48.53333333333333
5878.0,2009-03-10,103467,Illinois Tool Works Inc.,Corporates,Capital Goods,USA,FCLONG,A+,A+,EE|UKE,1,2009,19,6996.084333333333,139.80100000000002
7045.0,2009-05-01,103628,Mark IV Industries Inc.,Corporates,Automobiles & Components,USA,FCLONG,D,CCC+,,1,2009,1,,
,2009-01-06,103894,Philip Morris Capital Corp.,Corporates,Consumer Products,USA,FCLONG,BBB,BBB+,,1,2009,15,,
156819.0,2009-01-16,103941,Puget Sound Energy Inc.,Corporates,Multi,USA,FCLONG,BBB,BBB,EE|UKE,1,2009,15,5646.271,211.42099999999996
5894.0,2009-02-25,104512,Imperial Chemical Industries Ltd.,Corporates,Chemicals,GBR,FCLONG,BBB+,BBB+,,1,2009,16,,
3041.0,2009-03-10,105779,Milacron Inc.,Corporates,Capital Goods,USA,FCLONG,D,CCC+,,1,2009,1,652.3,33.0
,2009-01-07,105909,Marks & Spencer PLC,Corporates,Retailing,GBR,FCLONG,BBB-,BBB-,,1,2009,14,,
19349.0,2009-06-05,106017,Siemens AG,Corporates,Capital Goods,DEU,STDLONG,A+,A+,,1,2009,19,93823.61766666667,1271.9573333333335
,2009-03-18,106062,Victor Co. of Japan Ltd. (JVC Corp.),Corporates,Consumer Products,JPN,FCLONG,BB,BBB-,,1,2009,12,,
1743.0,2009-10-30,107621,Arkansas Best Corp.,Corporates,Transportation,USA,FCLONG,BB+,BBB+,,1,2009,13,355.72166666666664,1.5863333333333334
,2009-07-08,108574,North Ltd.,Corporates,Metals & Mining,AUS,FCLONG,BBB+,BBB,,1,2009,16,,
,2009-06-12,108628,Matson Navigation Co. Inc.,Corporates,Transportation,USA,STDLONG,BBB+,BBB+,,1,2009,16,,
4768.0,2009-03-11,109211,Fleetwood Enterprises Inc.,Corporates,Property & Real Estate,USA,FCLONG,D,CCC-,,1,2009,1,539.303,23.01
8101.0,2009-05-15,109490,Sealy Corp.,Corporates,Consumer Products,USA,STDLONG,B,B,,1,2009,9,1112.8733333333332,67.844
7875.0,2009-02-12,110059,Newell Brands Inc.,Corporates,Consumer Products,USA,FCLONG,BBB-,BBB-,,1,2009,14,4751.866666666667,141.6
9466.0,2009-03-27,110992,Scholastic Corp.,Corporates,Media & Entertainment,USA,FCLONG,BB-,BB,,1,2009,11,827.4333333333334,24.96666666666667
10974.0,2009-01-06,111310,UST Inc.,Corporates,Consumer Products,USA,FCLONG,BBB,A,,1,2009,15,1779.28,57.977
2137.0,2009-02-10,111740,BCE Inc.,Corporates,Telecom Services,CAN,FCLONG,BBB+,BBB+,,1,2009,16,18636.56383557803,748.1011927875212
,2009-07-21,111880,National Railroad Passenger Corp. (Amtrak),Corporates,Transportation,USA,FCLONG,A-,A-,,1,2009,17,,
101811.0,2009-07-24,112469,Compagnie de Saint-Gobain,Corporates,Building Materials,FRA,FCLONG,BBB,BBB,,1,2009,15,38429.26789716666,1009.1215577761246
206488.0,2009-06-05,113586,Usinor S.A.,Corporates,Metals & Mining,FRA,FCLONG,BBB,BBB+,,1,2009,15,,
,2009-01-29,113610,Toshiba America Inc.,Corporates,Information Technology,USA,FCLONG,BBB,BBB,,1,2009,15,,
15110.0,2009-01-07,113782,Lyondell Chemical Co.,Corporates,Chemicals,USA,FCLONG,D,CC,,1,2009,1,,
,2009-01-20,115680,Whirlpool Financial Corp.,Corporates,,USA,FCLONG,BBB-,BBB,,1,2009,14,,
,2009-03-06,115948,Plaza Las Americas Inc.,Corporates,Property & Real Estate,USA,FCLONG,A,A+,,1,2009,18,,
102694.0,2009-03-02,116050,Kelda Group Ltd.,Corporates,Water,GBR,FCLONG,BBB,A-,,1,2009,15,,
30200.0,2009-04-16,116187,Bowater Canadian Forest Products Inc.,Corporates,Paper & Forest Products,CAN,FCLONG,D,CC,,1,2009,1,561.0181845378099,13.769327541709274
222761.0,2009-05-29,117731,Auckland International Airport Ltd.,Corporates,Transportation,NZL,FCLONG,A-,A-,EE|UKE,1,2009,17,787.5408958445176,51.823364534797825
100103.0,2009-08-27,118152,Deutsche Lufthansa AG,Corporates,Transportation,DEU,STDLONG,BBB-,BBB-,,1,2009,14,24337.75733333333,595.8470000000001
,2009-04-01,118768,Wegmans Food Markets Inc.,Corporates,Retailing,USA,STDLONG,BBB+,BBB+,EE|UKE,1,2009,16,,
103342.0,2009-08-21,119416,SSE PLC,Corporates,Electric,GBR,STDLONG,A-,A-,,1,2009,17,21925.659,605.443
4925.0,2009-02-05,119983,Fujifilm Holdings Corp.,Corporates,Information Technology,JPN,FCLONG,AA-,AA-,,1,2009,20,10930.679666666665,64.86999999999999
14450.0,2009-05-04,120207,Wolverine Tube Inc.,Corporates,Capital Goods,USA,FCLONG,SD,CC,,1,2009,2,294.9346666666667,19.106666666666666
29008.0,2009-01-23,120509,Foamex L.P.,Corporates,Chemicals,USA,FCLONG,D,CCC+,,1,2009,1,,
101304.0,2009-01-22,121067,Holcim Ltd,Corporates,Building Materials,CHE,FCLONG,BBB,BBB,,1,2009,15,24067.0227523567,763.1886955533747
117784.0,2009-06-17,126467,Finlay Fine Jewelry Corp.,Corporates,Retailing,USA,FCLONG,D,CCC,,1,2009,1,599.8815,33.4425
31683.0,2009-06-17,126468,Finlay Enterprises Inc.,Corporates,Retailing,USA,FCLONG,D,CCC,,1,2009,1,592.143,34.049
100912.0,2009-05-14,127652,Stora Kopparbergs Bergslags AB,Corporates,Paper & Forest Products,SWE,FCLONG,BB,BB,,1,2009,12,,
101239.0,2009-11-25,127962,Lion Nathan Pty Ltd.,Corporates,Consumer Products,AUS,FCLONG,A-,BBB,,1,2009,17,1734.8343100561754,91.97574961133054
104129.0,2009-05-21,128610,Telekom Malaysia Bhd.,Corporates,Telecom Services,MYS,ASNLONG,axAA,axAA,,1,2009,21,4706.957170396189,122.99047079066213
,2009-07-31,128634,YW Services Ltd.,Corporates,Water,GBR,FCLONG,BBB+,BBB+,,1,2009,16,,
29942.0,2009-08-11,128653,Ralcorp Holdings Inc.,Corporates,Consumer Products,USA,FCLONG,BBB-,BBB-,,1,2009,14,2349.5666666666666,65.3
104814.0,2009-12-10,128844,Tenaga Nasional Bhd.,Corporates,Electric,MYS,FCLONG,BBB+,BBB+,,1,2009,16,12936.491056816116,428.62019443069767
5764.0,2009-07-29,128896,Hubbell Inc.,Corporates,Capital Goods,USA,FCLONG,A,A,,1,2009,18,1016.9,25.3
11756.0,2009-06-12,128919,Alexander & Baldwin Inc.,Corporates,,USA,STDLONG,BBB+,BBB+,,1,2009,16,,
23667.0,2009-06-24,129309,Ahold Delhaize N.V.,Corporates,Retailing,NLD,STDLONG,BBB,BBB,,1,2009,15,13089.528666666665,530.9463333333333
,2009-10-22,129873,Statkraft SF,Corporates,Electric,NOR,FCLONG,A-,A-,,1,2009,17,,
30950.0,2009-01-20,129892,Young Broadcasting Inc.,Corporates,Media & Entertainment,USA,FCLONG,D,CCC,,1,2009,1,1570.61525,48.255250000000004
30312.0,2009-11-19,130025,IMAX Corp.,Corporates,Media & Entertainment,CAN,FCLONG,B-,CCC+,,1,2009,8,273.776,16.215
,2009-03-27,301403,Nuon Power Generation B.V.,Corporates,Electric,NLD,FCLONG,BBB+,A,,1,2009,16,,
,2009-09-15,302516,West Fraser Mills Ltd.,Corporates,Paper & Forest Products,CAN,FCLONG,BB,BB,,1,2009,12,,
135990.0,2009-05-22,304263,NRG Energy Inc.,Corporates,Electric,USA,STDLONG,BB-,BB-,,1,2009,11,15467.333333333334,645.0
200752.0,2009-01-22,304419,Grupo Bimbo S.A.B. de C.V.,Corporates,Consumer Products,MEX,FCLONG,BBB,BBB,,1,2009,15,2600.2780836139978,85.34944119965785
,2009-01-29,304514,Toshiba Capital (Asia) Ltd.,Corporates,Information Technology,SGP,STDLONG,BBB,BBB,,1,2009,15,,
25279.0,2009-12-10,305989,Boston Scientific Corp.,Corporates,Health Care,USA,FCLONG,BBB-,BBB-,,1,2009,14,14313.666666666666,470.3333333333333
28883.0,2009-04-27,307564,Sociedad Quimica y Minera de Chile S.A.,Corporates,Capital Goods,CHL,STDLONG,BBB,BBB,,1,2009,15,1168.45,23.628333333333334
212538.0,2009-01-09,307595,EDF Energy Nuclear Generation Group Ltd.,Corporates,Electric,GBR,FCLONG,BBB-,BB,,1,2009,14,14737.371446575344,154.09799041095891
10576.0,2009-03-27,308423,Historic TW Inc.,Corporates,Media & Entertainment,USA,FCLONG,BBB,BBB,,1,2009,15,,
104958.0,2009-05-13,308543,Fairfax Media Ltd.,Corporates,Media & Entertainment,AUS,STDLONG,BB+,BB+,,1,2009,13,2435.849336323867,140.2514552986756
150278.0,2009-09-21,308885,Carter's Inc.,Corporates,Consumer Products,USA,STDLONG,BB+,BB+,EE|UKE,1,2009,13,623.1916666666667,18.682333333333332
145877.0,2009-04-15,310000,Atlantic Express Transportation Corp.,Corporates,Transportation,USA,FCLONG,CC,CCC,,1,2009,4,223.814,28.359
100574.0,2009-07-01,312942,Mitsui O.S.K. Lines Ltd.,Corporates,Transportation,JPN,FCLONG,BBB,BBB+,,1,2009,15,10865.11077488059,146.77295125107864
24701.0,2009-02-02,313145,Vitro S.A.B. de C.V.,Corporates,Containers & Packaging,MEX,CAVALLONG,D,mxCCC,,1,2009,1,2223.876,182.744
,2009-01-09,315701,Grey Wolf Inc.,Corporates,Energy,USA,FCLONG,BB,BB,,1,2009,12,,
207627.0,2009-04-06,315790,Road King Infrastructure Ltd.,Corporates,Property & Real Estate,BMU,STDLONG,BB-,BB-,,1,2009,11,1558.0964856812188,51.06347596592375
,2009-04-14,316292,Ciba Inc.,Corporates,Chemicals,CHE,FCLONG,A+,BBB-,,1,2009,19,,
,2009-04-14,317145,BASF Speciality Chemicals Holding GmbH,Corporates,Chemicals,CHE,FCLONG,A+,BBB-,,1,2009,19,,
148309.0,2009-02-12,317194,Pliant Corp.,Corporates,Chemicals,USA,FCLONG,D,CCC,,1,2009,1,943.923,87.24
,2009-04-27,317247,Stedin Holding N.V.,Corporates,Multi,NLD,STDLONG,A-,A-,EU|UKE,1,2009,17,,
30161.0,2009-11-10,317553,PSS World Medical Inc.,Corporates,Health Care,USA,STDLONG,BB+,BB+,,1,2009,13,489.723,12.588333333333333
148332.0,2009-02-27,317662,Town Sports International Inc.,Corporates,Media & Entertainment,USA,STDLONG,B,B,,1,2009,9,,
1081.0,2009-03-31,318647,Abitibi-Consolidated Inc.,Corporates,Paper & Forest Products,CAN,FCLONG,D,CC,,1,2009,1,3610.1867820736315,168.6403842960306
,2009-03-27,320002,TW AOL Holdings Inc.,Corporates,Information Technology,USA,FCLONG,BBB,BBB+,,1,2009,15,,
,2009-03-26,323953,Industrias Unidas S.A. de C.V.,Corporates,Capital Goods,MEX,CAVALLONG,SD,mxCCC,,1,2009,2,,
,2009-06-05,324878,Ispat Inland L.P.,Corporates,Metals & Mining,USA,FCLONG,BBB,BBB+,,1,2009,15,,
,2009-03-18,326733,True Temper Sports Inc.,Corporates,Media & Entertainment,USA,FCLONG,D,CCC,,1,2009,1,,
214522.0,2009-05-26,327385,Consorcio ARA S.A.B de C.V.,Corporates,Property & Real Estate,MEX,CAVALLONG,mxA,mxA,,1,2009,18,486.8095746516804,10.631320198339862
30443.0,2009-08-24,327709,Fresh Del Monte Produce Inc.,Corporates,Consumer Products,USA,FCLONG,BB,BB,,1,2009,12,948.0,18.8
24537.0,2009-10-28,328736,Russell Hobbs Inc.,Corporates,Consumer Products,USA,FCLONG,B,NR,,1,2009,9,597.0031999999999,39.6092
,2009-01-26,329485,Smurfit-Stone Container Corp.,Corporates,Paper & Forest Products,USA,FCLONG,D,CCC,,1,2009,1,,
,2009-07-27,331821,Inmarsat Solutions Ltd.,Corporates,Telecom Services,CAN,FCLONG,BB+,BB,,1,2009,13,,
61404.0,2009-12-01,332005,Central Parking Corp.,Corporates,Business and Consumer Services,USA,STDLONG,CCC,CCC,,1,2009,6,,
,2009-02-12,332397,Muzak Holdings LLC,Corporates,Media & Entertainment,USA,FCLONG,D,CCC-,,1,2009,1,,
148287.0,2009-02-12,332398,Muzak LLC,Corporates,Media & Entertainment,USA,FCLONG,D,CCC-,,1,2009,1,,
,2009-03-27,332561,Charter Communications Holdings LLC,Corporates,Media & Entertainment,USA,FCLONG,D,CC,,1,2009,1,,
,2009-06-05,333121,Siemens Financial Services GmbH,Corporates,,DEU,FCLONG,A+,A+,,1,2009,19,,
62865.0,2009-10-23,333213,GenTek Inc.,Corporates,Chemicals,USA,FCLONG,B,B+,,1,2009,9,457.6605,19.7685
2916.0,2009-10-15,333898,Champion Enterprises Inc.,Corporates,Property & Real Estate,USA,FCLONG,D,CC,,1,2009,1,630.2815,20.3905
10000.0,2009-06-18,336927,Standard Motor Products Inc.,Corporates,Automobiles & Components,USA,FCLONG,CC,SD,,1,2009,4,397.2636666666667,13.614666666666666
101757.0,2009-04-09,337949,Nishimatsu Construction Co. Ltd.,Corporates,Capital Goods,JPN,FCLONG,BB-,BB,,1,2009,11,3833.2646665768443,13.461316901029809
,2009-05-13,338325,KELAG,Corporates,Electric,AUT,FCLONG,A,A,EU|UKE,1,2009,18,,
137600.0,2009-02-02,339156,ASAT Holdings Ltd.,Corporates,Information Technology,HKG,FCLONG,D,CC,,1,2009,1,221.595,19.526
162290.0,2009-08-06,340387,Haights Cross Communications Inc.,Corporates,Media & Entertainment,USA,FCLONG,D,CC,,1,2009,1,,
163837.0,2009-09-24,341219,Warner Chilcott Corp.,Corporates,Health Care,USA,FCLONG,BB,BB,,1,2009,12,,
175163.0,2009-09-24,341221,Warner Chilcott PLC,Corporates,Health Care,IRL,FCLONG,BB,BB,,1,2009,12,2300.569,103.63733333333334
63914.0,2009-03-31,341239,CNH Global N.V.,Corporates,Capital Goods,USA,FCLONG,BB+,BB+,,1,2009,13,17536.0,715.0
162164.0,2009-12-24,342280,Pemex Project Funding Master Trust,Corporates,,USA,FCLONG,BBB,BBB+,,1,2009,15,,
124996.0,2009-12-18,344202,EPCOS AG,Corporates,Information Technology,DEU,FCLONG,A,A,,1,2009,18,1065.066,35.40833333333333
147391.0,2009-12-07,345039,iPCS Inc.,Corporates,Telecom Services,USA,FCLONG,BB,B,,1,2009,12,586.2339999999999,36.4915
180111.0,2009-10-05,345189,Vought Aircraft Industries Inc.,Corporates,Aerospace & Defense,USA,FCLONG,B,B,,1,2009,9,2286.7,62.6
,2009-06-29,345279,Dynea International Oy,Corporates,Chemicals,FIN,FCLONG,B,B,,1,2009,9,,
,2009-02-20,345613,Ergon Energy Corp. Ltd.,Corporates,Electric,AUS,FCLONG,AA,AA+,,1,2009,21,,
246216.0,2009-09-22,345628,JCDecaux SE,Corporates,Media & Entertainment,FRA,FCLONG,BBB,BBB,,1,2009,15,2717.9660709339246,63.23647901444053
202662.0,2009-05-27,347007,Grohe Holding GmbH,Corporates,Building Materials,DEU,FCLONG,B-,B-,,1,2009,8,,
149049.0,2009-03-16,347118,Canwest Media Inc.,Corporates,Media & Entertainment,CAN,FCLONG,D,CCC,,1,2009,1,4605.2976511870165,263.14293830329694
126136.0,2009-12-02,347763,Charter Communications Inc.,Corporates,Media & Entertainment,USA,FCLONG,BB-,BB-,,1,2009,11,37291.0,1593.5
,2009-02-27,348389,Birmingham Airport Holdings Ltd.,Corporates,Transportation,GBR,STDLONG,BBB+,BBB+,,1,2009,16,,
25056.0,2009-03-27,348802,Warner Media LLC,Corporates,Commercial & Professional Services,USA,STDLONG,BBB,BBB,,1,2009,15,57055.0,2025.6666666666667
4017.0,2009-06-05,349691,ArcelorMittal Dofasco Inc.,Corporates,Metals & Mining,CAN,FCLONG,BBB,BBB+,,1,2009,15,,
25792.0,2009-09-14,349808,Emera Inc.,Corporates,Electric,CAN,STDLONG,BBB+,BBB+,,1,2009,16,2974.2215949409833,133.01752067693099
162952.0,2009-09-14,349809,Nova Scotia Power Inc.,Corporates,Electric,CAN,STDLONG,BBB+,BBB+,,1,2009,16,,
65018.0,2009-12-07,349810,Manitoba Telecom Services Inc.,Corporates,Telecom Services,CAN,STDLONG,BBB,BBB,,1,2009,15,1275.5663238315879,48.964714364466154
62516.0,2009-01-30,349813,Century Aluminum Co.,Corporates,Metals & Mining,USA,STDLONG,B,B,,1,2009,9,1295.8883333333333,30.889666666666667
114927.0,2009-06-30,350641,Swisscom AG,Corporates,Telecom Services,CHE,STDLONG,A,A,,1,2009,18,15403.022333333334,358.5796666666667
239056.0,2009-07-14,352876,SMRT Corp. Ltd.,Corporates,Transportation,SGP,ASNLONG,axAAA,,,1,2009,23,538.7494060178584,5.3293199013254595
,2009-08-21,355149,Southern Electric Power Distribution PLC,Corporates,Electric,GBR,FCLONG,A-,A-,,1,2009,17,,
